,time,base_current,shoulder_current,elbow_current,wrist1_current,wrist2_current,wrist3_current
18,0.14400000000000007,0.624363422394,5.023811340330001,0.259199023247,0.508249104023,0.0365806333721,0.17150141298799998
19,0.15200000000000008,0.604484558105,5.161366462709999,0.24744932353500002,0.7479097843170001,0.0497163273394,0.22744902968400002
20,0.1600000000000001,0.6761475801469999,5.20335531235,0.21225091815000002,0.521414279938,0.0436965487897,0.258173465729
21,0.1680000000000001,0.6165472269060001,5.30796575546,0.09365960955620001,0.752053380013,0.0970525145531,0.288302719593
22,0.1760000000000001,0.5790107250209999,5.4126548767100005,-0.106123968959,0.561016380787,0.0788649767637,0.279925793409
23,0.1840000000000001,0.560325264931,5.01463127136,0.628921151161,0.47395151853600004,0.0931729823351,0.202372521162
24,0.19200000000000012,0.519263267517,4.60806941986,0.8969318866730001,0.806865096092,0.0796776115894,0.126420736313
25,0.19900000000000012,0.393892139196,4.51812076569,0.7675437331199999,0.544179141521,0.08882732689379999,0.11301626265
26,0.20800000000000013,0.46965694427500004,4.15361356735,0.715470254421,0.727465033531,0.09641996026039999,0.147018611431
27,0.21500000000000014,0.582336008549,4.05666446686,0.554833054543,0.52835047245,0.10932907462099999,0.20690828561799998
28,0.22400000000000014,0.6906713843350001,4.1057672500599995,0.693998873234,0.41652792692199997,0.105250895023,0.26824381947500003
29,0.23100000000000015,0.797578692436,4.07706737518,0.7923039197920001,0.7277423143389999,0.127107381821,0.292646497488
30,0.24000000000000016,0.7477961778640001,3.9961915016199994,1.01527714729,0.573803603649,0.135880559683,0.301819801331
31,0.24700000000000016,0.723796784878,4.009121894840001,1.04698491096,0.7172636985780001,0.104037493467,0.315908879042
32,0.25600000000000017,0.797642230988,4.06283473969,0.679681897163,0.729561150074,0.12463882565500001,0.24371157586599998
33,0.2630000000000002,0.85226804018,4.00358057022,0.605433166027,0.313007414341,0.14361768961,0.136475786567
34,0.2720000000000002,0.927827298641,3.9787406921399997,0.527096807957,0.557271778584,0.14785137772600002,0.0374839603901
35,0.2800000000000002,0.835555672646,3.9311466217,0.64923286438,0.675642549992,0.124868825078,0.0327012762427
36,0.2880000000000002,0.862099409103,4.04455947876,0.79044008255,0.48714792728399997,0.146988213062,0.0750814750791
37,0.2960000000000002,0.68525159359,4.207967758180001,0.9676403999330001,0.725200235844,0.145132184029,0.154662624002
38,0.3040000000000002,0.6587766408919999,4.353352069850001,0.830754160881,0.6726710796359999,0.137369424105,0.219919323921
39,0.3120000000000002,0.558416604996,4.37854480743,0.8694853782649999,0.37322452664399997,0.0943912863731,0.274111390114
40,0.32000000000000023,0.5959062576290001,4.1159954071,0.948826730251,0.550570189953,0.11740744113900001,0.318379789591
41,0.32700000000000023,0.443264305592,4.11229705811,1.00162816048,0.7484167218209999,0.131354168057,0.307276964188
42,0.33500000000000024,0.44370466470700004,4.01691246033,0.8105078935619999,0.527806460857,0.11807595193399999,0.231246709824
43,0.34300000000000025,0.47208780050300003,4.12959718704,0.760829150677,0.541560053825,0.137365460396,0.10768444836100001
44,0.35200000000000026,0.529809296131,4.0943570137,0.551338613033,0.649231791496,0.144776925445,0.10228972137
45,0.36000000000000026,0.58648455143,3.96312236786,0.484835803509,0.535657763481,0.154101625085,0.17928981781
46,0.36800000000000027,0.6857736706730001,3.87207841873,0.781621456146,0.39274334907499997,0.147136390209,0.23695251345600002
47,0.3750000000000003,0.736120820045,3.6134634017900003,1.00483942032,0.52581769228,0.1213760674,0.26610690355300004
48,0.3830000000000003,0.7825621366500001,3.4552664756800002,0.8238778710369999,0.7311223745350001,0.142819106579,0.284947901964
49,0.3920000000000003,0.8960079550740001,3.64430379868,0.6806915402410001,0.577086210251,0.142089903355,0.313378632069
50,0.3990000000000003,0.950755119324,3.8304686546300006,0.616146683693,0.423848807812,0.139790043235,0.209119707346
51,0.4070000000000003,0.861525952816,3.75275492668,0.7061319351199999,0.541534364223,0.16167317330800002,0.100844651461
52,0.4150000000000003,0.8206744790080001,3.8391714096099996,0.62899851799,0.671910524368,0.144059836864,-0.006234135478729999
53,0.4230000000000003,0.741723418236,3.8397858142900003,0.892241358757,0.688441932201,0.161937505007,0.048371002078099995
54,0.4310000000000003,0.603627920151,3.6756424903900005,0.998089075089,0.494629919529,0.149871349335,0.131286561489
55,0.43900000000000033,0.5914437770840001,3.77805137634,0.8837103843690001,0.382214665413,0.147519528866,0.20877587795299998
56,0.44700000000000034,0.568613052368,3.7083141803699995,0.7962027788160001,0.518823981285,0.179038375616,0.261200487614
57,0.45500000000000035,0.599063575268,3.8015570640599994,0.6565579175949999,0.6303660869600001,0.149387359619,0.289567023516
58,0.46300000000000036,0.551957249641,3.5891056060800004,0.8194041252140001,0.652398705482,0.13982902467299999,0.252035140991
59,0.47100000000000036,0.570209860802,3.6154127121,0.861773371696,0.54300647974,0.141849890351,0.162745907903
60,0.47900000000000037,0.599011063576,3.6877403259300006,0.948912978172,0.46701622009300003,0.140702515841,0.11923010647299999
61,0.4870000000000004,0.7174909114839999,3.6543366908999997,0.646853089333,0.49894082546199997,0.152908608317,0.190350845456
62,0.4960000000000004,0.8967654705050001,3.4369535446199997,0.771642684937,0.60574400425,0.155714899302,0.281921565533
63,0.5040000000000003,0.949640154839,3.39361190796,0.7284674644470001,0.636938929558,0.14804898202400002,0.32906538248100003
64,0.5120000000000003,0.9870485067370001,3.40913772583,0.637614607811,0.669077455997,0.15137296915100001,0.337037950754
65,0.5200000000000004,0.8888462185860001,3.59538173676,0.9029991626739999,0.5699726939199999,0.16625922918299998,0.284790158272
66,0.5270000000000004,0.820997476578,2.86080622673,1.57588624954,0.453082531691,0.138502284884,0.170966744423
67,0.5360000000000004,0.884751498699,2.97653341293,1.55509924889,0.402465641499,0.15246322751,0.0505768582225
68,0.5440000000000004,0.672920703888,2.8947587013200002,1.35392355919,0.523023605347,0.152753591537,0.0316130891442
69,0.5520000000000004,0.673940300941,2.48415708542,1.108907938,0.5579614639280001,0.157242178917,0.114889740944
70,0.5600000000000004,0.662115871906,2.25458621979,1.4630722999599999,0.599123239517,0.130792737007,0.20735147595400003
71,0.5670000000000004,0.707953333855,2.33265590668,1.4858760833700002,0.621412873268,0.139238148928,0.24315071106
72,0.5760000000000004,0.7139197587970001,2.16679525375,1.37973606586,0.691670894623,0.121854513884,0.274239957333
73,0.5840000000000004,0.7596398592,2.34971880913,1.75604212284,0.728123009205,0.140575110912,0.28863632679
74,0.5920000000000004,0.77437722683,2.18137049675,1.3897390365600002,0.689005017281,0.136824086308,0.22656124830200003
75,0.6000000000000004,0.8354619741439999,2.3245639800999998,1.58639383316,0.641378998756,0.117386132479,0.144230231643
76,0.6090000000000004,0.827924370766,2.1120052337599997,1.3824777603100002,0.594766736031,0.13861429691299998,0.06778491288420001
77,0.6160000000000004,0.875502109528,2.1424944400799997,1.74158346653,0.5617449879649999,0.143383949995,0.0943428426981
78,0.6250000000000004,0.902445316315,1.94418096542,1.5587210655200001,0.511600375175,0.144448727369,0.133743405342
79,0.6320000000000005,0.8648919463160001,2.16481256485,1.8103647232099997,0.500619292259,0.13177344203,0.20428493619000002
80,0.6400000000000005,0.78623855114,2.00817799568,1.57994937897,0.434703528881,0.127131789923,0.234917998314
81,0.6480000000000005,0.80963242054,2.11408352852,1.7481479644799998,0.482315093279,0.127897903323,0.23831152915999998
82,0.6560000000000005,0.788256347179,2.24035835266,1.8319623470299997,0.46099811792400003,0.141186282039,0.25172355771099997
83,0.6630000000000005,0.768765985966,2.22647285461,1.8088808059700001,0.45998817682300003,0.11095252633099999,0.26766705513
84,0.6720000000000005,0.774478793144,2.237844944,1.9128711223599997,0.478379935026,0.120603308082,0.2857888937
85,0.6800000000000005,0.6833355426790001,2.1529633998900004,1.75276064873,0.464609622955,0.131625860929,0.286847800016
86,0.6870000000000005,0.62127405405,2.07945871353,1.8473879098900001,0.46168264746699994,0.12506416439999998,0.293801724911
87,0.6960000000000005,0.6745127439499999,2.13538455963,1.85754728317,0.432004749775,0.128038823605,0.280839771032
88,0.7040000000000005,0.585584461689,1.9703984260599998,1.64880442619,0.42810934782,0.12174603343,0.262542277575
89,0.7120000000000005,0.581121206284,1.98792135715,1.8823456764200002,0.42457771301299996,0.113219991326,0.268043875694
90,0.7200000000000005,0.527354598045,2.03109884262,1.6958147287399998,0.443683028221,0.11859627068,0.243017762899
91,0.7280000000000005,0.37910091876999996,1.89582777023,1.6725364923500001,0.42330491542800003,0.11190237104900001,0.22410869598400002
92,0.7360000000000005,0.649681448936,2.10129404068,2.03944587708,0.34869742393500003,0.118531763554,0.262522280216
93,0.7440000000000005,1.16118073463,2.62611103058,2.21489882469,0.241701006889,0.135230451822,0.23875361680999999
94,0.7520000000000006,1.4545660018900002,2.8519556522400005,2.1674785614,0.158086657524,0.175100296736,0.24908795952799997
95,0.7600000000000006,1.37657785416,3.06783175468,2.32756567001,0.132304191589,0.133074849844,0.163342773914
96,0.7680000000000006,1.34585630894,3.15048265457,2.52681922913,0.210427224636,0.16936741769299998,0.0934399291873
97,0.7760000000000006,1.46935784817,3.1989464759799997,2.63900303841,0.199045792222,0.13342839479399998,0.18969476223
98,0.7840000000000006,1.33605933189,3.1844024658200003,2.59711265564,0.034588098526,0.14500066638,0.34930181503300006
99,0.7920000000000006,1.45464611053,3.1437435150099997,2.65462803841,-0.128927841783,0.123784184456,0.388406157494
100,1.0030000000000006,1.208070755,2.6707539558400004,3.10163497925,-0.147270828485,0.300059586763,0.331465452909
101,1.0080000000000005,1.4071269035299998,2.60211038589,3.07498216629,0.0463947281241,0.277433216572,0.239246875048
102,1.0160000000000005,1.0197613239299999,2.48402476311,2.84847974777,0.10833013057700001,0.291286408901,0.36368638277099996
103,1.0240000000000005,1.05642282963,2.60994791985,3.12647104263,0.120771467686,0.261493563652,0.349938154221
104,1.0320000000000005,1.25487661362,2.6987285614,3.0897421836900003,-0.06642080843449999,0.24832490086599998,0.31206542253499997
105,1.0400000000000005,1.00196027756,2.60352420807,3.00383710861,-0.123482562602,0.244159698486,0.295500576496
106,1.0480000000000005,1.1917080879200002,2.4806118011500002,2.9723505973799997,-0.0279065649956,0.19916562735999999,0.17541387677200002
107,1.0560000000000005,0.999786019325,2.5182559490200003,3.1019320487999997,-0.044694647193,0.183811485767,0.168143004179
108,1.0640000000000005,1.18849873543,2.72178411484,3.02032089233,0.0667288154364,0.119556084275,0.0888390615582
109,1.0720000000000005,1.07998585701,2.63651943207,2.9274663925200004,0.08824278414249999,0.0677869319916,0.211065798998
110,1.0800000000000005,0.973062396049,2.57714009285,3.02203440666,0.0469013489783,0.0548554584384,0.118747219443
111,1.0880000000000005,1.14956259727,2.59795308113,3.0780191421499996,-0.0873419195414,0.026120826601999998,0.320076435804
112,1.0960000000000005,0.891214609146,2.74182987213,3.13666510582,-0.192665159702,0.000801166519523,0.200041815639
113,1.1040000000000005,1.03003287315,2.76643800735,3.19686722755,0.0211608111858,0.0312151536345,0.337913841009
114,1.1120000000000005,1.15963685513,2.7017934322400006,2.9927690029100003,0.108444020152,0.0441784523427,0.34223636984800004
115,1.1200000000000006,1.1730055809,2.5573987960799998,3.2025909423799996,0.12001201510399999,0.0674993991852,0.326647937298
116,1.1280000000000006,1.19038999081,2.61472678185,3.19610738754,0.029127554968,0.0490503981709,0.332803726196
117,1.1360000000000006,0.9108244776729999,2.51021957397,3.0960409641299997,-0.16446359455600001,0.0846564397216,0.275960206985
118,1.1440000000000006,1.12700772285,2.44479370117,2.94957876205,-0.0371736511588,0.11345197260399999,0.22688803076699998
119,1.1520000000000006,1.21411693096,2.54197525978,3.20069289207,-0.0448199436069,0.09906347095969999,0.13537597656199998
120,1.1600000000000006,1.00118994713,2.43839001656,3.1860313415499997,0.107576400042,0.12799191474899999,0.213052272797
121,1.1680000000000006,1.17586541176,2.5071387291,2.86434078217,0.11782827973400001,0.17327636480300002,0.07386646419760001
122,1.1760000000000006,1.1623247861900001,2.48590970039,3.2223539352399997,-0.0566024966538,0.17165443301199998,0.25342369079599997
123,1.1840000000000006,1.2478647232100002,2.4094133377099998,3.14074516296,-0.123575419188,0.217963635921,0.1393417418
124,1.1920000000000006,1.0563777685200002,2.48005580902,2.96795701981,-0.104133345187,0.196685373783,0.287424951792
125,1.2000000000000006,1.0891296863600002,2.63614940643,3.11477422714,0.11905311048,0.264021724463,0.232388436794
126,1.2080000000000006,1.2883721590000001,2.59517812729,3.3132605552700003,0.0981724113226,0.27202039956999996,0.352660894394
127,1.2160000000000006,0.8830163478849999,2.49110889435,2.8898940086400002,0.0241637732834,0.260634481907,0.30576509237300004
128,1.2240000000000006,0.8663372397419999,2.5192019939400003,2.9714727401700003,-0.045878782868400005,0.29519712925,0.39782956242600004
129,1.2320000000000007,1.1113947629899998,2.4795999527,3.3248367309599995,-0.12922540307,0.27795702219,0.310487926006
130,1.2400000000000007,0.926367461681,2.44405961037,3.2049908638,0.05871052294969999,0.285889297724,0.272266298532
131,1.2480000000000007,1.1228682994799999,2.49091029167,3.02001047134,0.11780405044600001,0.249917924404,0.288826584816
132,1.2560000000000007,0.9917445778849999,2.55067825317,3.13426733017,0.10627232492000001,0.209848225117,0.152326837182
133,1.2640000000000007,1.14576232433,2.62175798416,3.30993795395,-0.0828073695302,0.194999143481,0.226482063532
134,1.2720000000000007,1.10132694244,2.49929690361,3.0631442069999997,-0.17827135324499999,0.148403465748,0.12932921945999998
135,1.2800000000000007,0.980259299278,2.3230831623099997,3.28448963165,0.0340067893267,0.132717639208,0.17579153180100002
136,1.2880000000000007,1.17078840733,2.36974239349,3.22522878647,0.0757603645325,0.0728764086962,0.0872234404087
137,1.2960000000000007,0.933182239532,2.32065105438,2.88830900192,0.110008195043,0.008954652585090001,0.22012335062
138,1.3030000000000006,1.09735512733,2.2950668335,3.28067016602,0.014876651577700002,0.0835284739733,0.09632956981660001
139,1.3120000000000005,1.1599249839799999,2.37752628326,3.2114024162299994,-0.151291251183,0.027878917753699998,0.303025513887
140,1.3190000000000004,1.11257600784,2.45450019836,2.98491621017,0.0399899445474,0.0602726489305,0.166653677821
141,1.3280000000000003,1.09083604813,2.50309634209,3.28631591797,0.064677208662,0.0548627525568,0.311418265104
142,1.3360000000000003,1.0310561657,2.53772163391,2.96489810944,0.09438037872310001,0.0718857049942,0.246264442801
143,1.3440000000000003,1.29118347168,2.43124580383,3.0753159523,-0.031731367111200004,0.138304263353,0.35150423645999995
144,1.3520000000000003,0.9058381319050001,2.3981873989099998,3.3489327430699998,-0.20696553587900002,0.102552786469,0.271008998156
145,1.3600000000000003,0.952534675598,2.49223780632,3.1679401397699998,0.0162619072944,0.16412808000999998,0.35833328962300004
146,1.3680000000000003,1.06067490578,2.4337832927700003,3.2327280044599997,0.08808255940680002,0.16501411795600002,0.278682470322
147,1.3760000000000003,0.9352968931200001,2.44695448875,3.34670782089,0.0984025597572,0.203065186739,0.341097593307
148,1.3840000000000003,1.13375234604,2.38015842438,3.13091516495,-0.0715552419424,0.21801440417800003,0.337997406721
149,1.3920000000000003,1.0369160175299998,2.3041141033200003,3.1950964927700003,-0.18117251992199998,0.220999419689,0.292762994766
150,1.4000000000000004,1.06522548199,2.3102917671200003,3.25832819939,0.06716212630269999,0.25953745842,0.31174385547600003
151,1.4080000000000004,0.969446897507,2.27976608276,2.9123852252999995,0.138307645917,0.282859444618,0.285719841719
152,1.4160000000000004,1.0683631896999999,2.39046311378,3.29319143295,0.04985273629430001,0.30758908391,0.272247642279
153,1.4240000000000004,1.11627554893,2.4062504768400004,2.92128896713,-0.113705307245,0.300254195929,0.23983117938
154,1.4320000000000004,0.8980227112770001,2.4707026481599996,3.3057708740200002,-0.0730370432138,0.290344744921,0.271145522594
155,1.4400000000000004,1.16987323761,2.51048445702,3.20257592201,0.118276707828,0.324438124895,0.17259517312
156,1.4480000000000004,1.0377814769700002,2.48800206184,3.14845848083,0.12457351386499999,0.292741119862,0.253081202507
157,1.4560000000000004,1.17619109154,2.4704473018599997,3.3874502182,-0.0297407507896,0.281925171614,0.132729962468
158,1.4640000000000004,0.9635642766949999,2.4588882923099997,3.30589580536,-0.10355414450200001,0.261119991541,0.160976052284
159,1.4720000000000004,1.22136700153,2.5013251304599997,3.3056395053900003,-0.052044454962,0.22335472703,0.104876115918
160,1.4800000000000004,1.00803971291,2.43898582458,3.50017261505,0.13057100772900002,0.18841910362199998,0.177197322249
161,1.4880000000000004,0.9945893287659999,2.37887978554,3.0478053093,0.0681789591908,0.161786496639,0.11751830577899999
162,1.4960000000000004,1.2951897382700002,2.3645274639099996,3.4647321701,-0.144821614027,0.139539718628,0.222945421934
163,1.5040000000000004,0.894470095634,2.34825229645,3.1243896484400002,-0.058408822864300006,0.0647535175085,0.131229519844
164,1.5120000000000005,1.0820424556700001,2.15340590477,3.4182100296,0.0893741622567,0.0684001371264,0.18597263097800001
165,1.5200000000000005,1.0294380187999999,1.9645566940299999,3.2259109020200003,0.102602854371,0.028898583725099996,0.0830169543624
166,1.5280000000000005,1.15683627129,1.87752437592,3.2581305503799998,-0.0424575060606,0.034203801304099994,0.182354420424
167,1.5360000000000005,0.924503207207,1.73073339462,3.29434728622,-0.18175685405699998,0.027812305837900002,0.0589502863586
168,1.5440000000000005,1.07862484455,1.6248550415,3.16614103317,0.087280601263,0.0512881949544,0.211423233151
169,1.5520000000000005,1.07841134071,1.63436865807,3.35362648964,0.15154433250399998,0.045996438711900005,0.10502757132099999
170,1.5600000000000005,0.9949746131899999,1.55463194847,3.33957099915,-0.0118029341102,0.0631358623505,0.165453314781
171,1.5680000000000005,1.2320561409,1.47266316414,3.3048853874199997,-0.11134956777100001,0.0891826227307,0.121479660273
172,1.5760000000000005,0.8602886199950001,1.50464344025,3.27260541916,-0.0744561702013,0.0636854767799,0.20361100137200003
173,1.5840000000000005,1.0703098774,1.43156242371,3.25522375107,0.185294851661,0.12860542535800001,0.09115342050789998
174,1.5920000000000005,1.0217859745,1.34962821007,3.44916677475,0.0452152267098,0.11308120191099999,0.218610316515
175,1.6000000000000005,1.09969055653,1.4001312255899998,3.1476068496700003,-0.14507892727900001,0.13493727147600001,0.135939344764
176,1.6080000000000005,0.9234475493430001,1.35592675209,3.3820834159900004,-0.042175777256500006,0.163313478231,0.184349730611
177,1.6160000000000005,1.06488513947,1.2637693881999998,3.1578536033599995,0.142394199967,0.160451456904,0.167761862278
178,1.6240000000000006,0.944458782673,1.2464210987100002,3.3902831077599997,0.0371416732669,0.176461026073,0.25961500406300003
179,1.6320000000000006,0.973850250244,1.2148337364200001,3.2266836166400004,-0.08782804757360001,0.215657830238,0.208770036697
180,1.6400000000000006,1.1363670826,1.1870342493100001,3.4668128490400005,-0.08365269005300001,0.245658785105,0.311236858368
181,1.6480000000000006,1.01034712791,1.17895925045,3.23421859741,0.157797709107,0.209573730826,0.311619877815
182,1.6560000000000006,1.08284664154,1.19250655174,3.4511723518400004,0.05487814545630001,0.27698853611900004,0.318903803825
183,1.6640000000000006,0.8598880767820001,1.12161433697,3.3110823631299997,-0.18221488595,0.248614996672,0.318208366632
184,1.6720000000000006,1.1341776847799998,1.13775086403,3.4317650795,-0.0226178076118,0.268116533756,0.33015987277
185,1.6790000000000005,1.05307281017,1.1330281495999999,3.1173958778400004,0.11397748440500001,0.24150210619000004,0.330837130547
186,1.6880000000000004,1.1436729431200001,1.16807579994,3.41477012634,0.0557975620031,0.215321704745,0.300732791424
187,1.6960000000000004,0.8756158947939999,1.10772252083,2.99819612503,-0.117377772927,0.206552892923,0.36802989244499995
188,1.7030000000000003,1.27650260925,1.22820627689,3.390396595,-0.0598476752639,0.175321534276,0.23662057519000002
189,1.7120000000000002,0.927345395088,1.24260616302,3.18970727921,0.15408502519099998,0.11523286998299999,0.315019875765
190,1.7200000000000002,1.04618859291,1.33495950699,3.4398882389099996,0.0488428287208,0.10460298508400001,0.190667659044
191,1.7280000000000002,0.618997395039,1.43230926991,3.13234853745,-0.138293176889,0.0462661460042,0.21270558237999998
192,1.7360000000000002,0.591636061668,1.30617213249,3.0955522060400003,0.0799972340465,0.059228241443600005,0.0300056431442
193,1.7440000000000002,0.351328909397,1.246945858,2.8169732093799995,0.0981746464968,-0.0152120692655,0.13661782443499998
194,1.7520000000000002,0.477894544601,1.27388310432,2.74247217178,-0.06767925620080001,-0.0185055229813,0.0665908902884
195,1.7600000000000002,0.25472253561,1.30651068687,2.9759864807099996,0.0149434003979,-0.017104672268000002,0.21768425405000003
196,1.7680000000000002,0.506864726543,1.2238202095,2.6757633686099997,0.170194804668,-0.012248967774200002,0.296506643295
197,1.7760000000000002,0.231325000525,1.2842453718200002,2.8855714798000003,-0.179776892066,-0.0162267107517,0.051874861121199996
198,1.7840000000000003,0.433396190405,1.4698863029499998,2.38899755478,0.17657497525199997,0.0282654799521,0.10542720556299999
199,1.7920000000000003,0.45377317071,1.49682927132,2.74006867409,0.0229906756431,-0.0188984200358,0.302907586098
200,1.8280000000000003,0.19677302241300001,1.37085652351,2.63250827789,0.010967455804299999,0.0721526443958,0.103903397918
201,1.8320000000000003,0.421526044607,1.3688558340099999,2.82517719269,0.09677006304260001,0.010026508942200002,0.128657251596
202,1.8400000000000003,0.42842772603,1.31687128544,2.58926534653,0.148211598396,0.0947542339563,0.162514477968
203,1.8480000000000003,0.334388166666,1.1946079731,2.64501237869,-0.140391275287,0.0396672338247,0.126402229071
204,1.8560000000000003,0.224912166595,1.34565591812,2.67493844032,0.0581020340323,0.0867970883846,0.270340204239
205,1.8640000000000003,0.150010451674,1.34740889072,2.4712290763900002,0.20574802160300001,0.09439441561699999,0.025339435786
206,1.8710000000000002,-0.0560839027166,1.35515475273,2.45054078102,0.10238826274900001,0.06844986975190001,0.0428417995572
207,1.8800000000000001,0.192408025265,1.4663934707600002,2.49907064438,-0.0417844280601,0.08343920111660001,0.251576662064
208,1.8880000000000001,0.24287649989100002,1.50429546833,2.49736642838,0.00550104724243,0.0933154523373,0.210927158594
209,1.8960000000000001,0.22029572725299998,1.54275739193,2.65075588226,0.169215410948,0.101102486253,0.07160568982360001
210,1.9040000000000001,0.23861467838300002,1.4927622079799998,2.7278523445099996,0.21288201212900001,0.101634010673,0.0495791509748
211,1.9120000000000001,0.147976607084,1.49077165127,2.7608509063700004,0.196964144707,0.11211924254899999,0.12340882420499999
212,1.9200000000000002,0.211153239012,1.57228517532,2.66120123863,0.151492774487,0.09930254518989999,0.18567302823100001
213,1.927,-0.036878321319800005,1.67408680916,2.51116967201,0.08884584903719998,0.104880653322,0.17318148910999998
214,1.935,-0.323658883572,1.88650655746,2.16588950157,0.18893024325399999,0.10840681940300001,0.13868868351
215,1.943,0.08926219493149999,1.37787795067,3.1362080574,0.14489081502,0.108875915408,0.158656954765
216,1.952,0.6697809100150001,1.1570352315899999,3.44435834885,0.204873412848,0.134290754795,0.25092333555199997
217,1.96,0.48214638233199997,1.18227648735,3.2868432998699997,0.0684905797243,0.14681892097000002,0.235047459602
218,1.968,0.7271183729170001,1.15944743156,3.18593049049,0.0402895957232,0.139584481716,0.25252702832199997
219,1.976,0.7832368016240001,1.28486943245,3.2675504684400005,0.0198548994958,0.12737338244899998,0.251836121082
220,1.9849999999999999,0.768928587437,1.19135665894,3.25892114639,0.028049826622,0.155009031296,0.25953155755999996
221,1.9919999999999998,0.7233616113660001,1.16108047962,2.88707232475,-0.031246252358,0.144837737083,0.27862697839699996
222,2.001,0.622239410877,0.9845041036609999,2.99910449982,-0.11300490796599999,0.136238157749,0.284782767296
223,2.008,0.7389915585519999,0.971232891083,3.0008161068,-0.118847072124,0.134920954704,0.285263717175
224,2.016,0.690317749977,0.887786448002,3.34124660492,-0.0921542569995,0.157901972532,0.280429005623
225,2.023,0.690431892872,0.8818169832230001,3.3937461376200004,0.0153715200722,0.145732969046,0.266888916492
226,2.031,0.61502301693,0.875699341297,3.38804101944,0.147784546018,0.14569953084,0.26226910948800003
227,2.039,0.519808113575,1.01507544518,3.0949823856400003,0.21396267414099998,0.144293472171,0.216730207205
228,2.047,0.538303852081,1.23277926445,3.18937063217,0.18191602826099998,0.134962186217,0.158346951008
229,2.056,0.551351010799,1.20499706268,3.41420078278,0.11169107258300001,0.15994739532500002,0.10211567580700001
230,2.064,0.555459976196,1.2562247514700002,3.5861661434199994,0.0313233062625,0.164613544941,0.0861365273595
231,2.071,0.647613525391,1.33268642426,3.3818635940599995,-0.0442222952843,0.15076893568,0.0339651070535
232,2.08,0.663311243057,1.2144100666,3.33460330963,-0.0323513485491,0.164541870356,0.013289986178299998
233,2.088,0.755705356598,1.14288830757,3.33306217194,0.0211389474571,0.181669324636,0.051321990788
234,2.096,0.8157712221150001,1.19004452229,3.42225170135,0.17638450861,0.165998324752,0.100120894611
235,2.104,0.816789984703,1.0711897611599999,3.6223635673500003,0.149885490537,0.15786851942500002,0.149594575167
236,2.112,0.890139400959,1.18511211872,3.4887552261400003,-0.00201771501452,0.181448400021,0.187903761864
237,2.12,0.902440071106,1.16010355949,3.60196948051,-0.14347982406600002,0.18815174698800002,0.256970107555
238,2.128,0.894466757774,1.09515058994,3.42886209488,-0.110974192619,0.176878541708,0.273816406727
239,2.136,0.939090847969,1.053155303,3.33193922043,0.15687517821799998,0.17062398791299999,0.300894826651
240,2.144,0.9931207895280001,1.12114953995,3.79525995255,0.19998593628400002,0.18511122465100002,0.23821535706500002
241,2.152,0.828446745872,1.1503523588200002,3.4365429878199993,0.006341001018880001,0.191500514746,0.165618538857
242,2.16,0.766275048256,0.872662901878,3.6235425472300005,-0.0449028238654,0.196694463491,0.10988441109699999
243,2.168,0.70030194521,1.02800345421,3.50756597519,0.06323641538619999,0.19149103760699998,0.172135457397
244,2.176,0.437937915325,1.48699712753,2.8199133873,0.205234050751,0.18120037019299998,0.261241048574
